id;created_at;text
1,23303E+18;27/02/2020 14:00;Norovirus can spread quickly through contaminated food. Avoid cross-contamination by following these simple tips fr… https://t.co/s4dOMIH7VU
1,23301E+18;27/02/2020 12:33;Not sure if you or your family are fully protected against measles, mumps and rubella? Ask your GP practice about t… https://t.co/8kfcGu1ZJW
1,233E+18;27/02/2020 12:00;"Is eating bread giving you bloating and other digestive symptoms? If so, you could be ""sensitive"" to wheat. Cutting… https://t.co/tVkNMKlCrB"
1,23298E+18;27/02/2020 10:58;"If you're asthmatic, it's more important to wrap up warm in the cold weather: https://t.co/D7Zw8txAUp

#uksnow https://t.co/9a7Z8YiPgJ"
1,23296E+18;27/02/2020 09:30;Create your personal mind plan with #EveryMindMatters and discover simple steps for a healthier mind:… https://t.co/ejj92RAjgo
1,23268E+18;26/02/2020 15:00;Feeling stressed is a part of life, but it doesn't have to be unmanageable. Take control of stress with some simple… https://t.co/DArgIcbaUx
1,23266E+18;26/02/2020 13:23;There are simple things we can all do to slow the spread of almost any germs. Catch your cough or sneeze in a tissu… https://t.co/JYYo3P72KJ
1,23263E+18;26/02/2020 11:37;Take the drama out of minor illnesses. Pharmacies can give treatment advice about a range of common conditions and… https://t.co/bbU5yQuwi2
1,2326E+18;26/02/2020 09:25;Too busy to exercise? Crank up your workouts and reap all the health benefits in half the time. Find out more:… https://t.co/Kje8nldJBg
1,23235E+18;25/02/2020 16:52;Take the drama out of minor illnesses. You don't need an appointment to see a pharmacist - you can just walk in. Fi… https://t.co/7iKyRN4qXr
1,2323E+18;25/02/2020 13:29;Norovirus can spread quickly through contaminated food. You can help protect yourself and others from norovirus by… https://t.co/p09qbtka2F
1,23228E+18;25/02/2020 12:25;Have you and your family had the MMR vaccination? It protects you against measles, mumps and rubella. Full protecti… https://t.co/m060xTGjBT
1,23227E+18;25/02/2020 12:01;RT @NHS_Parents: Need some inspiration for #PancakeDay today? Why not whip up these delicious carrot and sultana pancakes. If you’re making…
1,23226E+18;25/02/2020 10:59;"Better sleep improves energy levels, 
mood and ability to concentrate. Visit #EveryMindMatters for more practical t… https://t.co/HBjijOJfui"
1,23199E+18;24/02/2020 17:00;"What do you do to boost your mood? Useful advice here: https://t.co/te6x5LrOnW

#EveryMindMatters #MentalHealth… https://t.co/VM0joNBI2b"
1,23196E+18;24/02/2020 14:53;Take the drama out of minor illnesses. Pharmacies can give treatment advice about a range of common conditions and… https://t.co/AgGyxXP4FT
1,23193E+18;24/02/2020 12:57;RT @NHSuk: Norovirus can spread quickly through contaminated food. You can help protect yourself and others from norovirus by washing your…
1,23188E+18;24/02/2020 10:13;It's important to make sure older neighbours and relatives are ok during winter. Popping in can make the world of d… https://t.co/lyChiu0YxR
1,23188E+18;24/02/2020 09:59;"There are simple steps you can take to benefit your mental wellbeing.

Visit #EveryMindMatters for tips and advice… https://t.co/jp429pA5Fx"
1,23187E+18;24/02/2020 09:31;RT @NHS: #HelloMyNameIs Laura. I’m a #PrimaryCare Network pharmacist and mum of two boys. I also run 'Mum Does Drugs’ — a blog where I disc…
1,23158E+18;23/02/2020 14:00;Breathing exercises are a great way to focus on the present and be more mindful, and doing this can help when you'r… https://t.co/vTxCwO0CMf
1,23157E+18;23/02/2020 13:03;Take the drama out of minor illnesses. Pharmacies can give treatment advice about a range of common conditions and… https://t.co/zuTpTd2Y6o
1,23152E+18;23/02/2020 10:00;Have you and your family had the MMR vaccination? It protects you against measles, mumps and rubella. Full protecti… https://t.co/A9vzLT1m4Q
1,23149E+18;23/02/2020 08:00;Norovirus can spread quickly through contaminated food. You can help protect yourself and others from norovirus by… https://t.co/EJmtIIIb8u
1,23125E+18;22/02/2020 16:00;Take the drama out of minor illnesses. Pharmacies can give treatment advice about a range of common conditions and… https://t.co/l0f9GXECnr
1,23122E+18;22/02/2020 14:00;Norovirus can spread quickly through contaminated food. Avoid cross-contamination by following these simple tips fr… https://t.co/vflReb2V3a
1,23118E+18;22/02/2020 11:28;It's important to make sure older neighbours and relatives are ok during winter. Popping in can make the world of d… https://t.co/oAsIBX0rGl
1,23116E+18;22/02/2020 10:00;Have you and your family had the MMR vaccination? It protects you against measles, mumps and rubella. Full protecti… https://t.co/VZd4CwbDkD
1,23114E+18;22/02/2020 09:00;We all experience stress, but there are simple steps you can take to take control of stress, and improve your menta… https://t.co/ZUJmAno1XC
1,23112E+18;22/02/2020 07:36;Take the drama out of minor illnesses. You don't need an appointment to see a pharmacist - you can just walk in. Fi… https://t.co/d0fp99rfQx
1,23088E+18;21/02/2020 16:00;Cold weather can be bad for your health, but older people are more vulnerable. Check in on an older neighbour to ma… https://t.co/KNe87OjkTM
1,23085E+18;21/02/2020 14:00;Take the drama out of minor illnesses. Pharmacies can give treatment advice about a range of common conditions and… https://t.co/QJvYKPdgEC
1,23082E+18;21/02/2020 12:00;Have you and your family had the MMR vaccination? It protects you against measles, mumps and rubella. Full protecti… https://t.co/wYVQ3b616b
1,23081E+18;21/02/2020 11:00;There are simple things we can all do to slow the spread of almost any germs. Catch your cough or sneeze in a tissu… https://t.co/zUitgHKhRP
1,23079E+18;21/02/2020 10:00;"There simple steps you can take to improve your mental health.

Take our #EveryMindMatters quiz and create your per… https://t.co/QTdSMtdt3b"
1,23078E+18;21/02/2020 09:00;Norovirus can spread quickly through contaminated food. You can help protect yourself and others from norovirus by… https://t.co/DjgiXKTrE3
1,23055E+18;20/02/2020 18:00;Norovirus can spread quickly through contaminated food. Avoid cross-contamination by following these simple tips fr… https://t.co/nJnhgse33T
1,23051E+18;20/02/2020 15:00;The winter months can be a difficult time for many people. But there are lots of ways you can do your bit to help l… https://t.co/dfN7ngsNSZ
1,2305E+18;20/02/2020 14:36;Maintaining close personal relationships can help us to be happier and healthier. For more advice on improving your… https://t.co/mVYYRAHeXu
1,23048E+18;20/02/2020 13:11;Take the drama out of minor illnesses. You don't need an appointment to see a pharmacist - you can just walk in. Fi… https://t.co/NrXNRmVtO8
1,23046E+18;20/02/2020 11:58;"Dame Julie Walters has revealed she was diagnosed with stage three bowel cancer.

Bowel cancer is one of the most c… https://t.co/RuO1KVASro"
1,23043E+18;20/02/2020 09:57;Have you and your family had the MMR vaccination? It protects you against measles, mumps and rubella. Full protecti… https://t.co/UifhnvI791
1,23018E+18;19/02/2020 17:16;"If you're having sleep problems, there are simple steps you can take to ease those restless nights.

Take our… https://t.co/VyXQxsLHlE"
1,23017E+18;19/02/2020 16:25;Winter isn’t easy for everybody. Check in on your older neighbours, relatives, and friends who may need a bit of ex… https://t.co/qxrEDbsJpU
1,23015E+18;19/02/2020 15:37;Try this 30-minute full-body sofa workout. More gym-free workouts here: https://t.co/CkyTYJtlPg https://t.co/XI33ZEu6y6
1,23012E+18;19/02/2020 13:14;Take the drama out of minor illnesses. Pharmacies can give treatment advice about a range of common conditions and… https://t.co/nz4BzHNhTj
1,23007E+18;19/02/2020 10:17;Anxiety is something everyone experiences at times, and feeling some #Anxiety is perfectly normal. Visit… https://t.co/gsNNHfwenK
1,23007E+18;19/02/2020 10:10;If someone is unconscious but is breathing and has no other life-threatening conditions, they should be placed in t… https://t.co/hYgDW178d2
1,22981E+18;18/02/2020 17:00;It's important to identify the causes of stress. Try keeping a journal of your worries. Once you've named them, and… https://t.co/QmgbAJFozE
1,22978E+18;18/02/2020 14:53;Have you and your family had the MMR vaccination? It protects you against measles, mumps and rubella. Full protecti… https://t.co/EBdOqsLRXv
1,22976E+18;18/02/2020 13:27;We're supposed to be keeping an eye on how much we drink, but how many of us really know what a unit of alcohol is?… https://t.co/NjfQbBSESf
1,22973E+18;18/02/2020 11:47;Take the drama out of minor illnesses. Pharmacies can give treatment advice about a range of common conditions and… https://t.co/Aj4EbgOnxO
1,22972E+18;18/02/2020 11:00;Discover simple steps for a healthier mind by creating your own personal mind plan with #EveryMindMatters:… https://t.co/fYb9xpCuXG
1,22945E+18;17/02/2020 16:54;Take the drama out of minor illnesses. You don't need an appointment to see a pharmacist - you can just walk in. Fi… https://t.co/ZFmi2fdeeH
1,22945E+18;17/02/2020 16:46;"If you're having sleep problems, there are simple steps you can take to ease those restless nights.

Take our… https://t.co/GlNZ90Jj3t"
1,22942E+18;17/02/2020 15:05;We all know we need to be more active, but there is increasing evidence that we also need to spend less time sittin… https://t.co/ciKVQiXwG1
1,22936E+18;17/02/2020 11:12;Mumps is on the rise, particularly among young adults. The measles, mumps and rubella (MMR) vaccine is the safest,… https://t.co/MkH9gBTNFb
1,22935E+18;17/02/2020 10:33;It's important to make sure older neighbours and relatives are ok during winter. Popping in can make the world of d… https://t.co/ZqREdrSZwV
1,22909E+18;16/02/2020 17:00;Keeping warm indoors and outdoors is important to help prevent serious health problems. Find out how to stay warm a… https://t.co/o6azUDAnmf
1,22906E+18;16/02/2020 15:00;Pharmacists can offer clinical advice and over-the-counter medicines for a range of minor illnesses, such as coughs… https://t.co/rPrewBVsHD
1,22903E+18;16/02/2020 13:00;For stomach bugs such as norovirus, you'll naturally get better after a few days. Find out more here:… https://t.co/bQ5WFa38BW
1,22901E+18;16/02/2020 11:34;There are simple things we can all do to slow the spread of almost any germs. Catch your cough or sneeze in a tissu… https://t.co/OtdTapbVvN
1,229E+18;16/02/2020 11:00;Connecting with family or someone you trust everyday can help boost your mood. This could include a fixed family ti… https://t.co/xpWcAlhl43
1,22874E+18;15/02/2020 18:00;"For advice on how to manage anxiety, take the 
#EveryMindMatters quiz and get your personal mental health action pl… https://t.co/oH8GeYZGDV"
1,22872E+18;15/02/2020 16:30;Many pharmacies are open until late and at weekends. You don't need an appointment – you can just walk in. Take the… https://t.co/ySqTguSEV0
1,22867E+18;15/02/2020 13:00;"Today is #AngelmanSyndrome Day. 

Angelman syndrome is a genetic condition that affects the nervous system and caus… https://t.co/KOOyreStMF"
1,22864E+18;15/02/2020 11:21;Take the drama out of minor illnesses. Pharmacies can give treatment advice about a range of common conditions and… https://t.co/U4NaX5jmqh
1,2286E+18;15/02/2020 09:00;Having good #MentalHealth helps us relax more, achieve more and enjoy our lives more. Visit #EveryMindMatters for a… https://t.co/pzSpNzChUP
1,22835E+18;14/02/2020 15:48;Mumps is on the rise, particularly among young adults. The measles, mumps and rubella (MMR) vaccine is the safest,… https://t.co/oBycarI6Ce
1,22834E+18;14/02/2020 15:24;If you're asthmatic, it's more important to wrap up warm in the cold weather: https://t.co/D7Zw8tPbLX https://t.co/Tvp4hsqYxp
1,22832E+18;14/02/2020 14:26;"#StormDennis is set to bring some very unsettled conditions over the weekend. 

People with limited mobility will f… https://t.co/HU5tZscscZ"
1,22831E+18;14/02/2020 13:21;Take the drama out of minor illnesses. Pharmacies can give treatment advice about a range of common conditions and… https://t.co/XERti1LpAP
1,22826E+18;14/02/2020 10:00;There are simple things we can all do to slow the spread of almost any germs. Catch your cough or sneeze in a tissu… https://t.co/L3bKGBwsAp
1,22823E+18;14/02/2020 08:00;"Roses are red, violets are blue, look after your heart, and it'll look after you too.

See how you can keep your he… https://t.co/BJddBB77oV"
1,228E+18;13/02/2020 16:53;"The HPV vaccine is currently offered to young people in two doses. @Independent reported this week, ""cervical cance… https://t.co/NGr636z4c7"
1,22799E+18;13/02/2020 16:19;Take the drama out of minor illnesses. Pharmacies can give treatment advice about a range of common conditions and… https://t.co/GMq3tuAxB3
1,22796E+18;13/02/2020 14:00;Many pharmacies are open until late and at weekends. You don't need an appointment – you can just walk in. Take the… https://t.co/XP92mJzILg
1,2279E+18;13/02/2020 10:30;Evidence shows that good relationships – with family, friends and our wider communities – are important for our men… https://t.co/iwqeJOj2k9
1,22788E+18;13/02/2020 09:00;"Going to sleep at a similar time every night will help regulate your body clock and makes falling asleep easier.

F… https://t.co/3CbITLxIVh"
1,22767E+18;12/02/2020 19:00;"For advice on improving your mood, take the 
#EveryMindMatters quiz and get your personal mental health action plan… https://t.co/h0AyHBCv16"
1,22762E+18;12/02/2020 15:58;For stomach bugs such as norovirus, you'll naturally get better after a few days. Find out more here:… https://t.co/CRaTR16Bdz
1,22762E+18;12/02/2020 15:41;It's important to make sure older neighbours and relatives are ok during winter. Popping in can make the world of d… https://t.co/dSmczsLt0t
1,22759E+18;12/02/2020 13:29;Did you know that several layers of clothes are better for staying warm than one chunky layer? Stay well this winte… https://t.co/ixZc2WsnY2
1,22754E+18;12/02/2020 10:12;Create your personal mind plan with #EveryMindMatters and discover simple steps for a healthier mind:… https://t.co/eRwbPVMC5q
1,22728E+18;11/02/2020 17:14;Need help fast, but don't know what to do? Call 111 or go online: https://t.co/8VfK81wKlB https://t.co/SbdsE8gLp5
1,22728E+18;11/02/2020 17:12;If you're asthmatic, it's more important to wrap up warm in the cold weather: https://t.co/D7Zw8tPbLX https://t.co/i6klJCkWJ6
1,22723E+18;11/02/2020 14:00;Reframing unhelpful thoughts can help you deal with anxiety. Find more practical advice here:… https://t.co/rrzR2Md705
1,22718E+18;11/02/2020 10:56;There are simple things we can all do to slow the spread of almost any germs. Catch your cough or sneeze in a tissu… https://t.co/F6V3OQfNnn
1,22716E+18;11/02/2020 09:17;Take the drama out of minor illnesses. Pharmacies can give treatment advice about a range of common conditions and… https://t.co/jx5iXIVBfS
1,22716E+18;11/02/2020 09:15;RT @PHE_uk: Find out everything you need to know about novel coronavirus (2019-nCoV) on our blog: https://t.co/vvIWp72flo
1,2269E+18;10/02/2020 16:20;"Need help fast, but not sure what to do? Call 111 or go online to https://t.co/8VfK81f9u3
 
To find out more about… https://t.co/2uvFXZYwhy"
1,22688E+18;10/02/2020 14:26;RT @PHE_uk: 📣 Make sure you're up to date with the latest novel coronavirus advice: https://t.co/VkyixaihL6 https://t.co/zS249uqqRb
1,22683E+18;10/02/2020 11:43;"Today is World #EpilepsyDay. 

Epilepsy is a common condition that affects the brain and causes frequent seizures.… https://t.co/su29w99h5q"
1,22682E+18;10/02/2020 10:39;Pharmacies can give treatment advice about a range of common conditions and minor illnesses. Take the drama out of… https://t.co/fvqiOBy0Hq
1,22681E+18;10/02/2020 10:00;Stress is something everyone feels at times. There are simple steps you can take to help deal with stress and impro… https://t.co/aIgAwSSTWT
1,22654E+18;09/02/2020 16:08;Feeling cold? Heat your home to at least 18C and ensure you are wearing appropriate clothing, particularly if you a… https://t.co/uP1d3ZpVin
1,22651E+18;09/02/2020 14:00;Cold weather can be bad for your health, but older people are more vulnerable. Check in on an older neighbour to ma… https://t.co/8QoZrKvfcg
1,22649E+18;09/02/2020 13:00;How do you look after your mental health? Find tips and advice for looking after your mental health:… https://t.co/8RV6mnXU4z
1,22645E+18;09/02/2020 10:04;There are some simple things you can do to help stop loud noises from permanently damaging your hearing, no matter… https://t.co/JFr1Anp1iD
1,22642E+18;09/02/2020 08:02;There are simple things we can all do to slow the spread of almost any germs, including #coronavirus. Catch your co… https://t.co/IZfvwMntgM
1,2262E+18;08/02/2020 18:00;Create your personal mind plan with #EveryMindMatters and discover simple steps for a healthier mind:… https://t.co/cRGQXir09l
1,22617E+18;08/02/2020 16:00;Pharmacists can offer clinical advice and over-the-counter medicines for a range of minor illnesses, such as coughs… https://t.co/lw5YNKjeWB
1,22614E+18;08/02/2020 14:00;"#StormCiara is set to bring some very unsettled conditions over the next 24 hours. 

People with limited mobility w… https://t.co/xBtTx0k2ri"
1,22613E+18;08/02/2020 13:00;Need help fast, but don't know what to do? Call 111 or go online: https://t.co/8VfK81f9u3 https://t.co/kczY8dTuxl
1,22605E+18;08/02/2020 08:00;For stomach bugs such as norovirus, you'll naturally get better after a few days. Find out more here:… https://t.co/dBWd7JrgS1
1,22582E+18;07/02/2020 16:41;"RT @PHE_uk: Today @CMO_England issued updated public health advice for people returning to the UK from the following places:

- Thailand
-…"
1,22582E+18;07/02/2020 16:35;If you're asthmatic, it's more important to wrap up warm in the cold weather: https://t.co/5tV4MflrCL https://t.co/4QG4MkrKZ0
1,2258E+18;07/02/2020 14:55;There are some simple things you can do to help stop loud noises from permanently damaging your hearing, no matter… https://t.co/gSjCMmNGWE
1,22579E+18;07/02/2020 14:27;Did you know that pharmacies have a confidential consultation room? This means you can discuss issues with your pha… https://t.co/y457vrdta0
1,22575E+18;07/02/2020 12:03;"TV presenter Phillip Schofield has revealed he is gay. 

If you're confused about your sexuality, our page has usef… https://t.co/YbH4eHTLyI"
1,22573E+18;07/02/2020 10:54;There are simple things we can all do to slow the spread of almost any germs, including #coronavirus. Catch your co… https://t.co/Qgp1y1APvh
1,22543E+18;06/02/2020 15:00;Do not force someone to talk to you about their mental health or get help, and do not go to a doctor on their behal… https://t.co/RpIWttdl05
1,2254E+18;06/02/2020 13:00;When talking to someone you know about their mental health, you will not always know the full story. Try to be pati… https://t.co/JxQUGwAka2
1,2254E+18;06/02/2020 12:44;Tinnitus is the term for hearing sounds that come from inside your body, rather than from an outside source. It's n… https://t.co/jm5KOECWHv
1,22537E+18;06/02/2020 10:30;If you think someone is struggling with their mental health, offer your time to listen. Ask open questions that sta… https://t.co/QP12TwTF4l
1,22535E+18;06/02/2020 09:41;"It's #TimeToTalk about mental health. 

This is Laura's story. https://t.co/UEhWoHYR8O"
1,22532E+18;06/02/2020 07:37;The first time someone mentions their mental health worries is a big step. It's good to recognise this and reassure… https://t.co/1Dgk6YuFZO
1,22503E+18;05/02/2020 12:04;Need help fast, but don't know what to do? Call 111 or go online: https://t.co/8VfK81f9u3 https://t.co/ffJ3S9GZAv
1,22499E+18;05/02/2020 09:33;Pharmacies can give treatment advice about a range of common conditions and minor illnesses. Take the drama out of… https://t.co/RNKGLQyWnm
1,22496E+18;05/02/2020 07:52;Good mental health helps us relax more, achieve more and enjoy life more. It also helps us prepare for life’s ups a… https://t.co/EdYF1k2AKR
1,22472E+18;04/02/2020 15:35;RT @MedicalParkside: Make booking appointments, ordering prescriptions and more so much easier with the #NHSApp! Watch our video, download…
1,2247E+18;04/02/2020 14:32;How do you look after your mental health? Find tips and advice for looking after your mental health:… https://t.co/WVnhsJQFuI
1,22467E+18;04/02/2020 12:36;"Our library has NHS-assessed apps for people living with cancer: https://t.co/431owPdWGJ

#WorldCancerDay"
1,22465E+18;04/02/2020 11:04;Winter isn’t easy for everybody. Check in on your older neighbours, relatives, and friends who may need a bit of ex… https://t.co/eLoBjcZZzU
1,22461E+18;04/02/2020 08:30;Today is #WorldCancerDay and we are delighted to have supported @CancerCentralUK in bringing this poem to life, alo… https://t.co/dPfcot9IDw
1,22438E+18;03/02/2020 16:57;It's National Apprenticeship Week. Apprenticeships provide routes into a variety of careers in the NHS and are an e… https://t.co/OzCk3YR2yW
1,22438E+18;03/02/2020 16:54;Did you know that pharmacies have a confidential consultation room? This means you can discuss issues with your pha… https://t.co/Uyo7Cmvj9d
1,22437E+18;03/02/2020 16:25;Depression doesn't only impact adults, children can become depressed as well. Read about the warning signs of depre… https://t.co/0CEusqMp0Z
1,22431E+18;03/02/2020 12:32;"By law, employers must make ""reasonable adjustments"" for workers with disabilities or long-term physical or mental… https://t.co/ye1Gnx4XNf"
1,22431E+18;03/02/2020 12:22;RT @NHS: #HelloMyNameIs Brad. I’m a #NHS Youth Advisor and two-time cancer survivor. I founded @alikeuk — a charity and digital app that co…
1,22431E+18;03/02/2020 12:21;"RT @PHE_uk: Get the latest information and advice about novel #coronavirus here➡️https://t.co/HdLMY6wv7K

You can also find out more in our…"
1,22431E+18;03/02/2020 12:19;It's #ChildrensMentalHealthWeek. If you’re worried about a child’s mental health, encouraging them to talk can be v… https://t.co/7pwxTqTQHN
1,22408E+18;02/02/2020 21:00;Recognising the great films we watch is a timely reminder of how important sight can be to us all. Neglecting your… https://t.co/G6Zb0HMSKW
1,22402E+18;02/02/2020 17:12;Stress is something that can affect us all at times. But the good news is that there are lots of simple steps you c… https://t.co/skyaeNBnNW
1,22399E+18;02/02/2020 15:15;For stomach bugs such as norovirus, you'll naturally get better after a few days. Find out more here:… https://t.co/4WyQbAeE1W
1,22392E+18;02/02/2020 11:00;How do you look after your mental health? Find tips and advice for looking after your mental health:… https://t.co/cmzdqiHHgV
1,22389E+18;02/02/2020 08:58;Fed up of a snoring partner? Snoring is often linked to lifestyle, and there are some simple changes that can help… https://t.co/T40vIZckic
1,22363E+18;01/02/2020 15:15;For stomach bugs such as norovirus, you'll naturally get better after a few days. Find out more here:… https://t.co/rGr5X22xeF
1,22361E+18;01/02/2020 14:00;How do you look after your mental health? Find tips and advice for looking after your mental health:… https://t.co/KmHKipeFSb
1,22358E+18;01/02/2020 12:30;If you're asthmatic, it's more important to wrap up warm in the cold weather: https://t.co/JDLl6AWQL1 https://t.co/JPyVZ0BnvH
1,22356E+18;01/02/2020 11:00;Poor levels of mental health among lesbian, gay, bisexual and trans (LGBT) people have often been linked to experie… https://t.co/IkpWvI9bKl
1,22353E+18;01/02/2020 09:00;Raynaud's is a condition where the small blood vessels of the fingers become narrow, causing fingers to change colo… https://t.co/cEBmqxx7qb
1,22327E+18;31/01/2020 15:45;Pharmacists can offer clinical advice and over-the-counter medicines for a range of minor illnesses, such as coughs… https://t.co/PPVZNzfqhb
1,22325E+18;31/01/2020 14:40;It's important to make sure older neighbours and relatives are ok during winter. Popping in can make the world of d… https://t.co/EO3Sc4pSmG
1,22323E+18;31/01/2020 13:13;If someone is unconscious but is breathing and has no other life-threatening conditions, they should be placed in t… https://t.co/9Et5AjOSwU
1,2232E+18;31/01/2020 11:22;Today is National Bug Busting Day. Checking children for head-lice on a semi-regular basis could prevent spread: https://t.co/kzWGikq1gm
1,22319E+18;31/01/2020 10:18;"RT @PHE_uk: Find out everything you need to know about Wuhan coronavirus on our blog:
https://t.co/CMxwd7mFTb"
1,22318E+18;31/01/2020 09:41;"RT @DHSCgovuk: Update on #Coronavirus:

@CMO_England statement on two confirmed cases in England.

▶️ https://t.co/lAQUTk8qm4 https://t.co/…"
1,22317E+18;31/01/2020 09:07;RT @NHSEngland: Health is fertile ground for quacks, charlatans and cranks - NHS chief Sir Simon Stevens takes aim at fake news dubious “we…
1,22288E+18;30/01/2020 13:57;Get into the habit of eating breakfast with these simple breakfasts designed to whet the appetite of even the most… https://t.co/KUva9x0rN2
1,22288E+18;30/01/2020 13:50;Many pharmacies are open until late and at weekends. You don't need an appointment – you can just walk in. Take the… https://t.co/U2krZ76cIK
1,22288E+18;30/01/2020 13:35;"Today is #YoungCarersAwarenessDay
Read some of the facts about being a young carer below, and find out more on youn… https://t.co/rF3YKYHIle"
1,22253E+18;29/01/2020 14:39;Take care today if you're asthmatic, cold weather is a common trigger for asthma symptoms: https://t.co/JDLl6Bes9B https://t.co/Ma9B5ojq97
1,2225E+18;29/01/2020 12:51;Create your personal mind plan with #EveryMindMatters and discover simple steps for a healthier mind:… https://t.co/oYZJR5npSI
1,22248E+18;29/01/2020 11:39;RT @PHE_uk: Three people die every day in need of an organ transplant. To enable more people to pass on more organs to save more lives, the…
1,22247E+18;29/01/2020 10:47;Retinoblastoma is a rare type of eye cancer that can affect young children, usually under the age of 5. If it's pic… https://t.co/A9VT2uQ0Vx
1,22247E+18;29/01/2020 10:43;RT @PHE_uk: Eleven million doses of the #HPV vaccine have been given to young women in England, meaning over 80% of women aged 15 to 24 are…
1,2222E+18;28/01/2020 17:08;For stomach bugs such as norovirus, you'll naturally get better after a few days. Find out more here:… https://t.co/ZZw2yZOfl8
1,22216E+18;28/01/2020 14:24;Stress is something that can affect us all at times. But the good news is that there are lots of simple steps you c… https://t.co/XsLVKDxE9c
1,22216E+18;28/01/2020 14:10;"RT @PHE_uk: Been to Wuhan, China in the last 14 days? Follow the latest advice even if you don't have any symptoms of coronavirus:
🏠 Stay i…"
1,22213E+18;28/01/2020 12:26;Feeling a bit worn out? Get out in the sunshine if you can. Being out in daylight, even for a short time, will help… https://t.co/9iCGpHLcdq
1,22213E+18;28/01/2020 12:24;RT @NHS: #HelloMyNameIs Matty. I’m an #NHS Health Champion and have been a Young Carer since I was 8. I take every opportunity to raise the…
1,22211E+18;28/01/2020 10:56;Pharmacists can offer clinical advice and over-the-counter medicines for a range of minor illnesses, such as coughs… https://t.co/VGhWrVOkMH
1,2219E+18;27/01/2020 20:45;Take control of your #mentalhealth with simple steps. Create your own personal mental health action plan with our… https://t.co/zF1HzlnrfP
1,22184E+18;27/01/2020 17:13;Many pharmacies are open until late and at weekends. You don't need an appointment – you can just walk in. Take the… https://t.co/KFiAQXRjue
1,22182E+18;27/01/2020 15:52;"Couch Potato to Sofa Soldier

#MyFitnessLevelIn5Words https://t.co/nMUIvxZQZG"
1,2218E+18;27/01/2020 14:02;"A yellow warning for ice has been issued across some parts of England by The @metoffice.

People with limited mobil… https://t.co/YO5AvbVYsK"
1,22178E+18;27/01/2020 13:03;"RT @PHE_uk: Reduce the risk of spreading flu:
🤧 Catch it - use tissues when you sneeze or cough
🗑️ Bin it - put tissues in the bin as soon…"
1,22177E+18;27/01/2020 12:14;RT @NHSEngland: If you’re collecting a prescription, always check you’re entitled to claim it for free. @AbrahamThePharm explains how you c…
1,22175E+18;27/01/2020 11:01;If you're asthmatic, it's more important to wrap up warm in the cold weather: https://t.co/D7Zw8txAUp https://t.co/jS6QWiNYns
1,22174E+18;27/01/2020 10:27;Too busy to exercise? Crank up your workouts and reap all the health benefits in half the time. Find out more:… https://t.co/8FmPj6gg92
1,22149E+18;26/01/2020 17:44;As half-time whistle blows in the Shrewsbury Town V Liverpool match, why not take this 15 minute break to think abo… https://t.co/coduoUan3j
1,22146E+18;26/01/2020 16:00;If you've got sickness and diarrhoea, stay hydrated. Don't see your GP unless symptoms persist more than a few days… https://t.co/JafQntP2X6
1,22146E+18;26/01/2020 15:45;Discover simple steps for a healthier mind by creating your own personal mind plan with #EveryMindMatters:… https://t.co/ObLtUv1ASE
1,22139E+18;26/01/2020 11:00;Your mental health is not something to be ashamed of. Anyone can experience a mental health problem, so being able… https://t.co/kbu7mfyemL
1,22113E+18;25/01/2020 18:15;Having good #mentalhealth helps us all to stay on top of our game. Create an #EveryMindMatters personalised action… https://t.co/AGRxnzLMt6
1,22106E+18;25/01/2020 13:30;It’s half-time in the game between Brentford and Leicester City. Take this time to have a think about your… https://t.co/6JN6nOn4nr
1,22106E+18;25/01/2020 13:00;Take the drama out of minor illnesses. For expert advice, talk to your pharmacist: https://t.co/YIOJ3oXx14 https://t.co/cnpID5sMAr
1,22102E+18;25/01/2020 11:00;If you're asthmatic, it's more important to wrap up warm in the cold weather: https://t.co/D7Zw8tPbLX https://t.co/lUNfaFb47D
1,22101E+18;25/01/2020 10:00;Need help fast, but don't know what to do? Call 111 or go online: https://t.co/8VfK81f9u3 https://t.co/A3gjOqRjE0
1,22079E+18;24/01/2020 19:30;Take a minute during this weekends @EmiratesFACup fixtures to think about your mental health, and get your free men… https://t.co/AgH1DG54dW
1,22073E+18;24/01/2020 15:46;"RT @Dr_Ellie: As the weather gets colder, we’re starting to see more people suffering from coughs, colds and sore throats. 

You don’t alwa…"
1,22072E+18;24/01/2020 15:07;Anxiety affects lots of us. If you’re feeling overwhelmed, try spending some quality time with people who support y… https://t.co/3vW4etFkcD
1,2207E+18;24/01/2020 13:15;Even the smallest kind act can improve your own mental wellbeing. See our page for more tips on how to feel happier… https://t.co/kfS7VRkpLP
1,22067E+18;24/01/2020 11:12;It's important to make sure older neighbours and relatives are ok during winter. Popping in can make the world of d… https://t.co/34xHeMTGFF
1,22065E+18;24/01/2020 09:57;"Your mental health is as important as your physical health, no matter your age.

We encourage older people to speak… https://t.co/EVYByFKt5E"
1,22039E+18;23/01/2020 16:41;Need help fast, but don't know what to do? Call 111 or go online: https://t.co/8VfK81f9u3 https://t.co/K38olBXVfc
1,22037E+18;23/01/2020 15:34;RT @NHSEngland: Did you catch pharmacist Amit Sahdev on @thismorning today? Learn more about what your local pharmacist can do for you. #He…
1,22035E+18;23/01/2020 14:05;Stress is something that can affect us all at times. But the good news is that there are lots of simple steps you c… https://t.co/jqlq6u6Qk3
